CellID,DNA1_cellRingMask,BG1_cellRingMask,BG2_cellRingMask,BG3_cellRingMask,DNA2_cellRingMask,CD25_cellRingMask,CD2_cellRingMask,CD10_cellRingMask,DNA3_cellRingMask,CD163_cellRingMask,CD3D_cellRingMask,CD5_cellRingMask,DNA4_cellRingMask,CD30_cellRingMask,ACTIN_cellRingMask,CD45_cellRingMask,DNA5_cellRingMask,CD206_cellRingMask,CD68_cellRingMask,PD1_cellRingMask,DNA6_cellRingMask,KI67_cellRingMask,CD11C_cellRingMask,CD7_cellRingMask,DNA7_cellRingMask,CD8A_cellRingMask,FOXP3_cellRingMask,CD20_cellRingMask,DNA8_cellRingMask,CD4_cellRingMask,HLADR_cellRingMask,PSTAT3_cellRingMask,DNA9_cellRingMask,PS6_cellRingMask,PERK_cellRingMask,CD21_cellRingMask,DNA10_cellRingMask,CD43_cellRingMask,NOS2_cellRingMask,PDL1_cellRingMask,DNA11_cellRingMask,CD11B_cellRingMask,CD57_cellRingMask,MHCI_cellRingMask,DNA12_cellRingMask,CD15_cellRingMask,ASMA_cellRingMask,CD56_cellRingMask,X_centroid,Y_centroid,column_centroid,row_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
314,4668.149253731343,917.8059701492538,665.6268656716418,1079.1194029850747,5129.835820895522,871.9253731343283,2470.716417910448,2103.1194029850744,2204.2388059701493,3606.716417910448,1065.5074626865671,2040.8955223880596,3377.0746268656717,1295.5671641791046,9113.0,3680.179104477612,1471.1641791044776,2103.6417910447763,344.94029850746267,2962.2985074626868,2620.820895522388,563.8507462686567,3473.6417910447763,1469.8955223880596,2818.9701492537315,539.5671641791045,141.0597014925373,670.5373134328358,3098.9402985074626,4029.0746268656717,284.14925373134326,2916.3432835820895,2480.089552238806,836.4029850746268,391.3134328358209,3569.194029850746,2023.0149253731342,846.8059701492538,544.3731343283582,1594.6567164179105,1895.3432835820895,1815.9701492537313,206.43283582089552,18898.492537313432,1764.4925373134329,1407.2089552238806,5549.2835820895525,3793.8507462686566,680.9701492537314,445.8059701492537,680.9701492537314,445.8059701492537,67,12.28204510936667,8.129390403770618,0.749598997296672,0.9305555555555556,0.6203703703703703,0.05820307623055094
315,5176.604938271605,1064.9135802469136,674.9197530864197,1100.0740740740741,5317.820987654321,784.0123456790124,2274.4444444444443,2424.462962962963,2085.1975308641977,2727.5864197530864,813.0987654320987,1935.351851851852,3386.7283950617284,1423.20987654321,5722.685185185185,1048.9012345679012,1369.5987654320988,1857.20987654321,333.34567901234567,2927.882716049383,2481.759259259259,1274.9876543209878,1156.0123456790122,903.6481481481482,2736.685185185185,901.9506172839506,187.87654320987653,822.4074074074074,2785.0493827160494,2063.1728395061727,267.25308641975306,3036.5493827160494,2154.8765432098767,924.9012345679013,411.5246913580247,3859.9074074074074,1758.7345679012346,800.5185185185185,603.2407407407408,1568.962962962963,1463.9382716049383,964.7654320987655,238.16666666666666,12080.493827160493,1511.1604938271605,1449.3703703703704,10456.858024691359,3800.2654320987654,1006.2469135802469,449.75308641975306,1006.2469135802469,449.75308641975306,162,16.579776374441078,13.322202554844875,0.5952760777759789,0.9152542372881356,0.6328125,-0.7833702847736091
316,3997.4274809160306,851.2061068702291,634.4274809160305,1060.0763358778627,4050.992366412214,693.3129770992366,1971.6030534351146,2029.8396946564885,1743.2748091603053,2577.8473282442746,677.6412213740458,1946.175572519084,2624.9847328244273,1230.8015267175572,5661.564885496183,1369.9770992366412,1138.5725190839694,1594.206106870229,277.78625954198475,2841.625954198473,1879.648854961832,1670.2671755725191,1384.6564885496184,753.7786259541984,1977.5343511450383,511.14503816793894,126.1526717557252,1391.3969465648854,2138.671755725191,2013.4351145038167,314.0,2808.9236641221373,1724.5190839694656,746.1679389312977,354.9236641221374,2562.358778625954,1329.0839694656488,683.7175572519084,465.99236641221376,1513.3893129770993,1181.7404580152672,982.0687022900763,178.08396946564886,10831.374045801527,1099.2213740458014,1183.7251908396947,2255.2824427480914,3509.358778625954,397.3435114503817,449.23664122137404,397.3435114503817,449.23664122137404,131,14.095931108126445,11.843192021709045,0.5422996498560626,0.9562043795620438,0.7797619047619048,0.2118532836843833
317,2724.1104815864023,842.5410764872521,632.0679886685552,1048.5920679886685,2614.5779036827194,651.4844192634561,1664.7308781869688,1988.5467422096317,1162.9461756373937,3440.0198300283287,538.0453257790368,1943.728045325779,1707.0793201133145,1174.3541076487252,4007.781869688385,1032.5524079320114,768.9688385269122,1700.9943342776205,274.1189801699717,2803.5665722379604,1320.8696883852692,773.2662889518414,2020.2974504249291,685.7847025495751,1520.4475920679886,498.3257790368272,137.81019830028328,787.872521246459,1695.8271954674221,2434.541076487252,302.5864022662889,2955.4532577903683,1373.3229461756373,914.4702549575071,354.09631728045326,2852.9093484419263,1082.3484419263457,687.2974504249291,476.60056657223794,1554.801699716714,968.8498583569406,1116.5609065155807,180.643059490085,12795.12181303116,953.0226628895184,1193.127478753541,3892.6912181303114,3575.5070821529744,489.6543909348442,454.05382436260624,489.6543909348442,454.05382436260624,353,24.074287569320013,19.483437568836752,0.5873888558038348,0.9192708333333334,0.6394927536231884,-0.8643631687783985
318,497.71555555555557,401.2577777777778,244.14666666666668,868.0488888888889,480.3644444444444,370.8,523.0044444444444,1147.0666666666666,222.72444444444446,930.3377777777778,327.20444444444445,1652.9155555555556,338.35555555555555,753.4444444444445,1209.9644444444446,873.5555555555555,157.6977777777778,1232.4755555555555,147.13777777777779,2490.7244444444445,292.24,430.37333333333333,725.4933333333333,464.68888888888887,326.0444444444444,275.8,92.17777777777778,856.2666666666667,353.74666666666667,1286.8577777777778,345.7733333333333,2758.7466666666664,298.44,466.24888888888887,260.4711111111111,2593.0355555555557,231.10222222222222,510.35555555555555,302.0311111111111,1285.3733333333332,205.2711111111111,622.0222222222222,117.85777777777778,2992.0666666666666,215.4088888888889,782.9688888888888,1508.8044444444445,2906.826666666667,562.2266666666667,451.28444444444443,562.2266666666667,451.28444444444443,225,17.493180339060157,16.477218381017362,0.33583060513994184,0.974025974025974,0.7785467128027682,0.7664834179514088
319,4730.625,854.3303571428571,607.4241071428571,1056.7857142857142,4599.325892857143,677.4330357142857,2212.0223214285716,2036.9598214285713,1994.6294642857142,2192.3348214285716,767.0669642857143,1899.861607142857,2975.5401785714284,1217.799107142857,4911.008928571428,1402.9464285714287,1285.8035714285713,1488.2455357142858,281.36160714285717,2831.21875,2157.1026785714284,1577.794642857143,1543.4732142857142,878.2232142857143,2361.03125,489.96875,222.92857142857142,810.9419642857143,2502.745535714286,1914.3973214285713,302.2142857142857,2913.9776785714284,2022.513392857143,786.7678571428571,346.04017857142856,2207.7991071428573,1560.2544642857142,716.3125,456.59375,1487.9732142857142,1408.763392857143,1040.5089285714287,173.39285714285714,11221.72767857143,1259.4375,1264.2455357142858,5323.441964285715,3477.5133928571427,348.3125,452.5044642857143,348.3125,452.5044642857143,224,18.186293131146616,15.873929493234266,0.48798628925428567,0.9451476793248945,0.6934984520123839,1.5556598093175833
320,3814.9716981132074,935.2924528301887,643.2924528301887,1098.8867924528302,4243.396226415094,814.9245283018868,2858.7264150943397,2225.801886792453,1835.8867924528302,2914.943396226415,1145.4433962264152,2047.2924528301887,2899.933962264151,1271.4811320754718,7473.66037735849,2077.264150943396,1272.2358490566037,1873.5188679245282,318.811320754717,3032.7169811320755,2257.330188679245,4497.801886792453,2415.8396226415093,936.3301886792453,2359.6792452830186,578.5094339622641,150.22641509433961,602.5943396226415,2665.311320754717,2487.0377358490564,292.4433962264151,3179.5188679245284,2140.877358490566,3095.1792452830186,377.70754716981133,3768.377358490566,1735.5283018867924,800.8018867924528,543.4905660377359,1611.3584905660377,1610.254716981132,1209.6792452830189,211.5,21493.77358490566,1535.1792452830189,1353.0188679245282,5022.179245283019,3890.103773584906,702.0283018867924,449.3679245283019,702.0283018867924,449.3679245283019,106,11.897466469111706,11.510777359741931,0.2528779121930271,0.9380530973451328,0.7361111111111112,-0.13683763231035212
321,3866.34,974.91,638.95,1090.21,4339.31,790.7,2759.76,2236.48,1846.04,3012.0,1417.4,2090.73,2798.66,1320.22,10371.73,1964.37,1303.07,2379.33,329.15,3222.34,2299.54,1441.9,2325.43,1065.7,2283.79,621.88,151.1,558.66,2584.11,2177.94,279.93,2912.21,2021.12,990.9,389.3,4133.82,1755.09,831.95,542.37,1582.29,1617.93,1116.76,208.12,14436.91,1553.99,1375.78,3788.7,3794.46,796.37,450.05,796.37,450.05,100,13.17889273368996,9.867440717526202,0.6628743750306167,0.9259259259259259,0.6493506493506493,0.04019168852947668
322,5344.357142857143,975.5454545454545,579.7662337662338,1064.2662337662337,5657.961038961039,739.5844155844156,1826.6168831168832,2161.0779220779223,2381.6103896103896,2079.2337662337663,1023.077922077922,1937.1883116883116,3772.0,1340.435064935065,6530.162337662337,1796.0584415584415,1712.7012987012988,2032.142857142857,339.8181818181818,2947.9545454545455,2898.4805194805194,1078.0064935064936,1741.7467532467533,1001.6363636363636,3084.6103896103896,650.487012987013,153.03246753246754,606.987012987013,3279.7922077922076,1949.7207792207791,261.5584415584416,2999.935064935065,2462.6428571428573,1055.1883116883116,396.38961038961037,4607.019480519481,2219.961038961039,807.3376623376623,552.1103896103896,1517.7597402597403,1872.1883116883116,1096.935064935065,216.4025974025974,13960.805194805194,1809.590909090909,1383.0324675324675,4351.090909090909,3664.8246753246754,883.3701298701299,451.5064935064935,883.3701298701299,451.5064935064935,154,17.481077814033178,12.17666842487887,0.7174958343940899,0.8603351955307262,0.6416666666666667,-0.5986111189918729
323,4069.31884057971,935.9927536231884,585.4927536231884,1046.5289855072465,4430.710144927536,699.4347826086956,1788.8478260869565,2200.768115942029,1820.9057971014493,2328.985507246377,825.463768115942,1960.2463768115942,2911.413043478261,1323.8985507246377,5459.536231884058,1114.9202898550725,1334.268115942029,2176.108695652174,336.0144927536232,2994.0289855072465,2265.021739130435,1108.6521739130435,1098.5217391304348,728.4565217391304,2401.782608695652,597.463768115942,153.05072463768116,627.6884057971015,2562.253623188406,1971.3623188405797,249.05797101449275,3012.731884057971,1946.2173913043478,923.3623188405797,392.10869565217394,4141.246376811594,1731.4347826086957,757.9420289855072,534.7173913043479,1527.5797101449275,1483.7101449275362,923.2463768115942,215.7826086956522,12902.253623188406,1444.4782608695652,1379.9565217391305,11174.753623188406,3744.8333333333335,929.231884057971,449.8695652173913,929.231884057971,449.8695652173913,138,16.411991921947017,10.827009323899082,0.7515280717287898,0.9517241379310345,0.6634615384615384,1.0789859028696993
324,3545.4190476190474,885.2571428571429,627.3047619047619,1058.4380952380952,3993.4,790.3714285714286,1922.7904761904763,2089.5619047619048,1696.8666666666666,2914.704761904762,876.6857142857143,2052.0285714285715,2656.5619047619048,1226.6190476190477,6462.4857142857145,2544.3714285714286,1155.4666666666667,1881.352380952381,328.8285714285714,2958.7809523809524,2008.9619047619049,683.7333333333333,2886.714285714286,915.6571428571428,2098.7619047619046,515.6666666666666,138.47619047619048,583.952380952381,2387.295238095238,2511.495238095238,281.16190476190474,3127.6285714285714,1925.1333333333334,1108.0857142857142,355.35238095238094,3596.647619047619,1577.0666666666666,780.2476190476191,505.06666666666666,1562.0190476190476,1425.3904761904762,1545.7809523809524,195.63809523809525,19773.75238095238,1374.7238095238095,1357.047619047619,9927.514285714286,3673.7238095238095,689.9619047619047,450.6190476190476,689.9619047619047,450.6190476190476,105,13.857487549149903,9.955427549400811,0.6956147082029812,0.9459459459459459,0.625,-1.1665222729493552
325,6720.316176470588,1044.1764705882354,658.8897058823529,1130.4779411764705,6534.463235294118,809.0294117647059,2943.610294117647,2317.3529411764707,2826.698529411765,2482.625,1464.014705882353,2024.2794117647059,4365.169117647059,1409.7794117647059,9840.39705882353,1865.110294117647,1892.1911764705883,1963.2426470588234,347.1617647058824,3158.6838235294117,3377.610294117647,8312.566176470587,1977.125,1143.3382352941176,3340.669117647059,668.9117647058823,158.21323529411765,578.1176470588235,3889.448529411765,2124.4632352941176,285.72058823529414,3164.051470588235,2998.8382352941176,1081.0441176470588,411.86764705882354,4118.617647058823,2531.676470588235,890.7058823529412,574.3455882352941,1577.4191176470588,2326.6176470588234,1102.5882352941176,211.6985294117647,14013.5,2147.544117647059,1488.1985294117646,4791.35294117647,3836.323529411765,745.5441176470588,450.6470588235294,745.5441176470588,450.6470588235294,136,18.453930564430273,9.69014001473627,0.851041166446742,0.8774193548387097,0.6507177033492823,-1.549859107237868
326,3946.659722222222,952.5763888888889,659.2013888888889,1084.5208333333333,4264.958333333333,796.8472222222222,2457.034722222222,2268.9166666666665,1807.173611111111,3349.9930555555557,1111.9375,2061.590277777778,2813.722222222222,1303.2430555555557,8138.284722222223,1855.4305555555557,1310.8055555555557,2281.8055555555557,340.8888888888889,3022.4583333333335,2298.659722222222,2774.3680555555557,2477.9375,1097.138888888889,2263.034722222222,581.5277777777778,152.92361111111111,559.9861111111111,2658.375,2625.1805555555557,278.5833333333333,2913.375,2064.6944444444443,1040.9652777777778,379.71527777777777,4172.826388888889,1772.6944444444443,798.6736111111111,549.3263888888889,1604.138888888889,1594.4722222222222,1176.6597222222222,216.22916666666666,16585.069444444445,1558.125,1376.513888888889,4386.0625,3810.597222222222,777.5,451.9375,777.5,451.9375,144,13.665762213132762,13.439824685558854,0.18108802572170885,0.9664429530201343,0.7912087912087912,-1.4517447848426002
327,4484.828828828829,966.4504504504505,644.3063063063063,1093.963963963964,4852.720720720721,761.1351351351351,2720.873873873874,2328.972972972973,2102.711711711712,2796.990990990991,1407.5585585585586,2066.900900900901,3250.7207207207207,1307.4414414414414,8928.126126126126,2087.3063063063064,1505.8018018018017,2160.387387387387,331.02702702702703,3193.801801801802,2558.09009009009,1989.8198198198197,2163.063063063063,826.8738738738739,2573.5765765765764,646.6396396396397,161.97297297297297,552.9459459459459,2876.018018018018,2031.1801801801803,270.6126126126126,3083.963963963964,2235.990990990991,1021.1981981981982,389.0450450450451,4395.873873873874,1896.5225225225224,830.5405405405405,562.3963963963964,1570.2612612612613,1665.3513513513512,1133.7297297297298,209.85585585585585,13512.846846846847,1628.4594594594594,1358.0,4061.5315315315315,3818.09009009009,805.9549549549549,452.27027027027026,805.9549549549549,452.27027027027026,111,13.80274520921314,10.500714521894425,0.6490215725918037,0.940677966101695,0.7762237762237763,-0.20831037788485818
328,3653.525993883792,838.4036697247707,601.3761467889908,1059.394495412844,3548.137614678899,666.2629969418961,1762.262996941896,2057.7584097859326,1542.6085626911315,3040.394495412844,641.2935779816514,1942.8318042813455,2315.308868501529,1183.0581039755352,3736.599388379205,1083.165137614679,1002.519877675841,1569.2660550458716,269.5810397553517,2794.3608562691134,1707.1559633027523,1383.8379204892967,1159.4740061162079,679.0428134556574,1949.908256880734,548.3761467889908,126.4954128440367,688.8562691131499,1993.4067278287462,1945.9051987767584,284.1070336391437,3138.2844036697247,1693.9235474006116,800.4097859327217,334.34250764525996,2135.079510703364,1307.709480122324,709.3761467889908,450.7522935779817,1543.1987767584098,1171.5963302752293,909.9174311926605,174.28440366972478,11263.073394495414,1046.2721712538225,1215.9235474006116,4458.37003058104,3529.467889908257,318.6238532110092,457.16819571865443,318.6238532110092,457.16819571865443,327,22.525008660150228,18.6950232904139,0.5578118716470765,0.956140350877193,0.6462450592885376,0.9470368335581971
329,3798.6554054054054,835.6554054054054,569.668918918919,1054.1756756756756,3672.8783783783783,640.581081081081,1662.418918918919,1963.9797297297298,1619.554054054054,2515.560810810811,737.7972972972973,1890.1418918918919,2346.337837837838,1185.8783783783783,4447.824324324324,1360.6824324324325,1051.9054054054054,1525.054054054054,270.55405405405406,2792.5202702702704,1674.8986486486488,2871.5810810810813,1443.087837837838,1645.0067567567567,1920.8445945945946,460.8918918918919,128.58783783783784,716.527027027027,2095.6689189189187,1816.662162162162,300.6418918918919,2983.9864864864867,1647.0675675675675,729.4256756756756,337.2972972972973,2510.560810810811,1288.8986486486488,694.0,454.5337837837838,1499.195945945946,1139.3716216216217,969.8918918918919,165.80405405405406,9773.216216216217,1051.5945945945946,1204.2702702702702,4001.75,3520.358108108108,380.4932432432432,453.1621621621622,380.4932432432432,453.1621621621622,148,16.025028760514683,11.889977808628924,0.6704408718975086,0.9426751592356688,0.7047619047619048,1.0991470415170614
330,4315.818181818182,972.3506493506494,615.952380952381,1090.6233766233765,4480.008658008658,774.4545454545455,1852.995670995671,2326.904761904762,1898.4112554112555,3196.5064935064934,822.4848484848485,2079.034632034632,2878.8268398268397,1309.7445887445888,7202.194805194805,1615.2467532467533,1311.008658008658,2435.2034632034633,345.2857142857143,2981.904761904762,2377.8008658008657,597.1428571428571,4499.17316017316,740.0822510822511,2368.5151515151515,547.8614718614718,157.93506493506493,602.0909090909091,2648.004329004329,2500.004329004329,253.3160173160173,3202.4545454545455,2062.5887445887447,724.8138528138528,381.5844155844156,4659.601731601731,1825.6190476190477,780.9480519480519,564.3939393939394,1622.4761904761904,1581.8311688311687,1652.6580086580086,220.52813852813853,18273.74458874459,1579.926406926407,1387.7575757575758,4917.549783549784,3860.995670995671,841.3809523809524,455.45454545454544,841.3809523809524,455.45454545454544,231,17.67417818402662,16.76899246030963,0.315922953220729,0.9506172839506173,0.7129629629629629,-0.7176581292940584
331,4834.713483146067,963.0337078651686,646.9606741573034,1097.6629213483145,4817.983146067416,754.5280898876405,3343.2921348314608,2265.8426966292136,2116.8426966292136,2512.1348314606744,1648.0,2058.8370786516853,3301.1685393258426,1318.4887640449438,9084.191011235955,2143.8426966292136,1430.4662921348315,1842.938202247191,322.3707865168539,3231.0,2577.9101123595506,1236.0168539325844,2396.35393258427,1088.741573033708,2583.61797752809,612.5730337078652,152.56179775280899,566.1011235955057,3037.1348314606744,2169.4101123595506,288.7191011235955,2928.7359550561796,2390.1404494382023,1145.1067415730338,379.60674157303373,4021.0393258426966,1980.5955056179776,849.7415730337078,567.6348314606741,1573.8202247191011,1848.8314606741574,1176.9550561797753,214.18539325842696,12903.797752808989,1722.9606741573034,1402.2808988764045,5221.91011235955,3900.0898876404494,728.0112359550562,454.6292134831461,728.0112359550562,454.6292134831461,178,16.027157097914646,14.309043220061852,0.4504536089162268,0.967391304347826,0.7911111111111111,-0.9006261656397264
332,4954.234177215189,1013.5886075949367,633.120253164557,1090.987341772152,5089.5,775.1582278481013,2138.6518987341774,2293.8354430379745,2072.0506329113923,2474.1329113924053,975.2405063291139,1978.4810126582279,3220.1202531645567,1353.9556962025317,6560.227848101265,1302.7784810126582,1443.639240506329,2324.6835443037976,335.746835443038,2922.9556962025317,2616.2088607594937,3197.284810126582,1851.4493670886077,1044.3417721518988,2691.8987341772154,604.6012658227849,153.09493670886076,589.0949367088608,2953.5949367088606,2287.9367088607596,254.69620253164558,2969.5632911392404,2234.1518987341774,1239.9367088607594,394.6455696202532,4576.53164556962,2026.2278481012659,801.5696202531645,559.2911392405064,1582.0253164556962,1725.1898734177216,1081.9240506329113,223.25316455696202,17000.45569620253,1698.8544303797469,1437.5949367088608,6507.613924050633,3806.259493670886,869.746835443038,453.99367088607596,869.746835443038,453.99367088607596,158,15.268277173336365,13.481555130103997,0.46941408890762815,0.9239766081871345,0.6638655462184874,1.3600904530725964
333,5840.653225806452,1015.741935483871,677.7822580645161,1120.8870967741937,5779.0887096774195,805.991935483871,2612.4274193548385,2190.9112903225805,2455.8225806451615,2151.4919354838707,1445.2983870967741,1967.991935483871,3577.701612903226,1357.6612903225807,5853.475806451613,1627.1854838709678,1592.6935483870968,1839.983870967742,325.31451612903226,3257.9596774193546,2814.8467741935483,12435.66935483871,966.9435483870968,1295.475806451613,2984.4193548387098,589.9032258064516,143.92741935483872,596.233870967742,3273.6370967741937,1874.3709677419354,298.93548387096774,3167.8790322580644,2599.3225806451615,1026.3790322580646,389.31451612903226,3554.2419354838707,2061.0967741935483,888.1048387096774,522.5322580645161,1527.274193548387,1904.1129032258063,866.1370967741935,200.54032258064515,9883.258064516129,1732.0403225806451,1401.4274193548388,3726.6370967741937,3745.6290322580644,657.3387096774194,456.53225806451616,657.3387096774194,456.53225806451616,124,14.228785965314454,11.670712991615673,0.5720504074926073,0.9051094890510949,0.6358974358974359,0.01878908874090551
334,6268.95,1006.1375,668.1875,1111.65,6556.6,856.025,2200.1,2259.725,2856.025,2542.5625,1489.65,2012.125,4294.425,1373.625,7698.7125,2280.1125,1898.15,1849.125,334.2875,3046.525,3213.2125,5916.15,1001.35,1690.075,3378.7625,574.2,153.7125,577.4375,3670.5125,2107.45,297.75,3076.2875,2983.2375,1562.0375,383.2875,3610.4125,2354.7125,902.5375,547.7125,1543.2,2094.7125,900.75,204.25,11029.35,1930.9,1422.975,5087.0375,3795.275,671.025,454.4625,671.025,454.4625,80,13.921599118591237,7.626046025381679,0.836619010851864,0.9090909090909091,0.6153846153846154,1.2177085339433886
335,5526.970588235294,1004.6372549019608,654.4509803921569,1100.6078431372548,5595.892156862745,814.9901960784314,2847.7156862745096,2300.970588235294,2384.049019607843,2782.205882352941,1490.8921568627452,2051.6372549019607,3830.8333333333335,1365.6470588235295,9985.392156862745,2337.7843137254904,1706.549019607843,1928.578431372549,331.6470588235294,3320.274509803922,2907.529411764706,1364.313725490196,3128.3039215686276,1478.549019607843,2848.5588235294117,744.1862745098039,155.88235294117646,572.1764705882352,3393.725490196078,2105.3529411764707,293.0980392156863,3111.274509803922,2640.2549019607845,1093.764705882353,395.6764705882353,4273.078431372549,2217.627450980392,857.3137254901961,568.7549019607843,1579.5588235294117,1977.6764705882354,1334.1960784313726,215.59803921568627,13619.509803921568,1875.9313725490197,1422.3529411764705,3695.5882352941176,3861.607843137255,758.5098039215686,458.34313725490193,758.5098039215686,458.34313725490193,102,13.933340994328983,9.852645293024676,0.7070862979716912,0.9107142857142857,0.6071428571428571,1.1656321879568026
336,5995.736842105263,1007.6736842105263,611.8947368421053,1088.4947368421053,6213.031578947369,793.9157894736842,2085.073684210526,2326.3684210526317,2555.8736842105263,1983.6526315789474,1227.2315789473685,2002.421052631579,3905.242105263158,1343.0947368421052,7014.252631578947,1699.221052631579,1754.9157894736843,1967.6631578947367,355.8421052631579,2988.3894736842103,3046.7473684210527,2755.0526315789475,2713.5157894736844,997.6210526315789,3093.1894736842105,657.2736842105263,153.2842105263158,589.2315789473685,3375.3368421052633,1863.7157894736843,253.4,3052.9578947368423,2519.705263157895,998.6315789473684,397.5157894736842,4913.968421052631,2286.705263157895,815.3473684210526,564.0842105263158,1550.1368421052632,1968.2421052631578,1281.536842105263,206.30526315789473,10063.431578947368,1845.6,1429.621052631579,4919.252631578947,3784.5157894736844,859.2526315789473,458.0,859.2526315789473,458.0,95,14.982492301450426,8.521092897039113,0.8225196601289173,0.8796296296296297,0.5654761904761905,0.8588214358093
337,4412.2594936708865,948.3291139240506,602.4873417721519,1053.0886075949368,4475.405063291139,716.8924050632911,2218.6582278481014,2163.0696202531644,1829.0,2271.9367088607596,1001.5443037974684,1931.5632911392406,2907.9050632911394,1310.746835443038,6225.664556962025,1262.6835443037974,1283.6518987341772,2080.8924050632913,328.7151898734177,3027.1518987341774,2275.3607594936707,4806.588607594937,748.9556962025316,1143.0632911392406,2431.0822784810125,631.7911392405064,150.51898734177215,594.6835443037975,2557.0,1686.0189873417721,248.99367088607596,2927.9556962025317,1958.8227848101267,1383.4620253164558,382.77848101265823,4183.4240506329115,1748.7848101265822,764.2658227848101,544.4810126582279,1540.3417721518988,1488.9746835443038,852.4620253164557,203.21518987341773,11419.79746835443,1477.1708860759493,1318.0886075949368,3058.9240506329115,3716.1392405063293,923.120253164557,460.76582278481015,923.120253164557,460.76582278481015,158,16.967258291578364,12.997207393612513,0.6428203769926686,0.8144329896907216,0.6752136752136753,0.2615691598782198
338,4068.13,813.97,534.69,1043.41,3901.84,634.69,1465.15,2011.55,1793.71,2175.66,532.76,1810.12,2704.26,1195.32,3712.06,1048.31,1175.4,1420.88,267.66,2662.54,1988.18,567.62,1418.45,610.06,2231.13,460.64,119.45,711.1,2222.89,1686.12,272.27,2996.95,1891.75,690.47,336.71,1948.2,1410.35,689.31,430.48,1529.76,1257.86,969.54,167.09,10938.0,1130.78,1290.95,7864.14,3432.31,285.6,459.81,285.6,459.81,100,13.278122338485659,10.162375074961963,0.6436175192295016,0.8771929824561403,0.5952380952380952,1.3208484669431562
339,6119.079754601227,1047.1717791411043,673.0061349693251,1144.122699386503,5996.60736196319,805.4417177914111,2683.3619631901843,2262.7852760736196,2590.0613496932515,2314.39263803681,1537.7055214723925,2006.723926380368,4055.294478527607,1383.877300613497,6208.650306748466,1569.484662576687,1754.0552147239264,1882.0368098159508,342.29447852760734,3150.521472392638,3134.2331288343557,10578.65644171779,1339.6073619631902,1233.435582822086,3038.852760736196,628.2883435582822,149.3926380368098,574.0429447852761,3638.5828220858893,1922.1717791411043,282.23926380368096,3136.472392638037,2832.5460122699387,1056.6503067484662,401.09815950920245,3912.834355828221,2343.7484662576685,891.6748466257669,567.4601226993865,1536.3312883435583,2176.0858895705524,959.9877300613497,217.95092024539878,10784.546012269939,2006.877300613497,1450.6134969325153,2578.01226993865,3809.2515337423315,746.036809815951,461.20245398773005,746.036809815951,461.20245398773005,163,20.833744907957833,11.007038314118274,0.8490407273227089,0.8858695652173914,0.5433333333333333,1.035980861866198
340,4935.116788321168,968.4817518248175,634.5547445255474,1074.8686131386862,4941.014598540146,714.4744525547445,2619.189781021898,2344.7664233576643,1990.4890510948906,2369.1605839416056,1064.3430656934306,1981.85401459854,3305.058394160584,1346.905109489051,6302.153284671533,1228.5109489051094,1458.3357664233577,1889.094890510949,337.94890510948903,3128.021897810219,2479.4963503649633,3718.4598540145985,1143.5182481751824,1041.6788321167883,2685.4087591240877,636.8613138686131,160.96350364963504,691.2408759124088,2742.3138686131388,1846.065693430657,250.54014598540147,3176.021897810219,2094.2262773722628,1156.6058394160584,391.6569343065693,4293.80291970803,1811.1605839416059,781.5474452554745,584.021897810219,1575.8759124087592,1500.2262773722628,902.1313868613139,197.6934306569343,8134.430656934306,1507.2700729927008,1334.8613138686133,6057.56204379562,3876.2554744525546,972.4160583941606,461.985401459854,972.4160583941606,461.985401459854,137,13.962303343318966,12.704530281154472,0.4147914550212404,0.9448275862068966,0.6989795918367347,-1.1225582619637466
341,4293.75,932.4891304347826,643.1630434782609,1069.641304347826,4278.434782608696,696.4673913043479,1759.2608695652175,2057.032608695652,1852.75,2437.967391304348,920.5652173913044,1924.8369565217392,2829.8260869565215,1233.8260869565217,5299.380434782609,1856.5652173913043,1238.2065217391305,1736.0434782608695,301.1304347826087,2904.195652173913,2156.945652173913,1113.2717391304348,1138.7282608695652,1087.891304347826,2310.0652173913045,514.3478260869565,140.30434782608697,574.695652173913,2594.4239130434785,1952.641304347826,277.6195652173913,3086.4891304347825,2089.054347826087,949.1521739130435,369.4347826086956,3639.532608695652,1650.0326086956522,786.7717391304348,485.4021739130435,1529.108695652174,1527.4347826086957,957.0978260869565,197.3586956521739,16367.79347826087,1444.7934782608695,1428.9565217391305,15643.83695652174,3716.228260869565,668.7391304347826,462.2173913043478,668.7391304347826,462.2173913043478,92,13.511273678635737,9.378076514923384,0.7198856262493384,0.8932038834951457,0.5443786982248521,0.9619209879445643
