CellID,DNA1_cellRingMask,BG1_cellRingMask,BG2_cellRingMask,BG3_cellRingMask,DNA2_cellRingMask,CD25_cellRingMask,CD2_cellRingMask,CD10_cellRingMask,DNA3_cellRingMask,CD163_cellRingMask,CD3D_cellRingMask,CD5_cellRingMask,DNA4_cellRingMask,CD30_cellRingMask,ACTIN_cellRingMask,CD45_cellRingMask,DNA5_cellRingMask,CD206_cellRingMask,CD68_cellRingMask,PD1_cellRingMask,DNA6_cellRingMask,KI67_cellRingMask,CD11C_cellRingMask,CD7_cellRingMask,DNA7_cellRingMask,CD8A_cellRingMask,FOXP3_cellRingMask,CD20_cellRingMask,DNA8_cellRingMask,CD4_cellRingMask,HLADR_cellRingMask,PSTAT3_cellRingMask,DNA9_cellRingMask,PS6_cellRingMask,PERK_cellRingMask,CD21_cellRingMask,DNA10_cellRingMask,CD43_cellRingMask,NOS2_cellRingMask,PDL1_cellRingMask,DNA11_cellRingMask,CD11B_cellRingMask,CD57_cellRingMask,MHCI_cellRingMask,DNA12_cellRingMask,CD15_cellRingMask,ASMA_cellRingMask,CD56_cellRingMask,X_centroid,Y_centroid,column_centroid,row_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
487,20440.728813559323,1166.177966101695,588.4491525423729,1199.6440677966102,19905.72033898305,930.3813559322034,590.1949152542373,1818.7881355932204,9991.686440677966,686.7542372881356,480.3898305084746,1774.3813559322034,14241.118644067798,1529.8050847457628,1579.7796610169491,2118.237288135593,6187.9152542372885,1586.050847457627,379.83898305084745,2844.14406779661,11978.881355932202,876.1610169491526,1689.7118644067796,895.8898305084746,13460.618644067798,923.5508474576271,126.48305084745763,564.3389830508474,12241.059322033898,1864.4915254237287,364.3305084745763,2808.7118644067796,12033.033898305084,1066.4915254237287,354.97457627118644,1966.7711864406779,8860.703389830509,1434.9915254237287,458.60169491525426,1506.6525423728813,8089.432203389831,1136.8305084745762,188.55084745762713,9166.898305084746,6681.440677966101,1847.9830508474577,974.3389830508474,3381.771186440678,647.2542372881356,379.70338983050846,647.2542372881356,379.70338983050846,118,14.763275845689456,10.464328183291974,0.7054014488197078,0.944,0.6020408163265306,0.6985405021048675
488,19961.756756756757,1053.1216216216217,583.527027027027,1167.7162162162163,18577.68918918919,811.3648648648649,691.1351351351351,1831.2162162162163,9657.837837837838,544.5135135135135,1140.1756756756756,1772.5135135135135,13083.891891891892,1407.0945945945946,2151.027027027027,2114.608108108108,5948.472972972973,1483.0405405405406,332.1621621621622,4392.054054054054,10860.878378378378,2670.5675675675675,592.1621621621622,480.93243243243245,12174.45945945946,445.2162162162162,118.28378378378379,567.9054054054054,10595.675675675675,2215.5135135135133,352.5810810810811,2799.0405405405404,10478.135135135135,707.6081081081081,324.8783783783784,1661.662162162162,7931.513513513513,1362.662162162162,437.5810810810811,1393.945945945946,6738.972972972973,756.5945945945946,171.54054054054055,6155.486486486487,5653.878378378378,1601.1216216216217,183.8108108108108,3372.2432432432433,735.7972972972973,376.81081081081084,735.7972972972973,376.81081081081084,74,12.173535850397547,8.159346171064259,0.7421328851165335,0.9024390243902439,0.6727272727272727,-1.2164715421908199
489,27878.231884057972,1199.4492753623188,567.1594202898551,1169.1739130434783,24490.72463768116,878.7101449275362,754.6376811594203,1753.9565217391305,12925.565217391304,595.8550724637681,974.5652173913044,1720.927536231884,18064.27536231884,1527.3623188405797,2006.376811594203,2393.623188405797,8062.913043478261,1618.4492753623188,391.5507246376812,3053.4202898550725,15020.898550724638,1037.0869565217392,523.1159420289855,3188.5942028985505,16778.072463768116,1708.2173913043478,131.1014492753623,522.9855072463768,15121.927536231884,1709.159420289855,356.1159420289855,2814.8695652173915,14943.623188405798,837.0579710144928,363.6811594202899,1525.6521739130435,11613.478260869566,1875.2463768115942,485.8840579710145,1423.304347826087,10251.260869565218,752.1739130434783,185.68115942028984,6899.289855072464,8643.797101449276,1841.1304347826087,296.6666666666667,3351.942028985507,801.3478260869565,378.39130434782606,801.3478260869565,378.39130434782606,69,10.749766668637996,8.447557701821584,0.6184344647716599,0.9078947368421053,0.575,0.31153020203174464
490,18037.955223880595,1179.7164179104477,819.5597014925373,1349.7835820895523,17798.611940298506,861.5895522388059,965.9477611940298,2204.6119402985073,6927.604477611941,627.2462686567164,754.5597014925373,1772.5746268656717,10870.26119402985,1491.3432835820895,1881.455223880597,3135.865671641791,4564.5970149253735,1666.9626865671642,343.67910447761193,2716.5,7136.186567164179,568.6567164179105,728.276119402985,1401.7238805970148,6905.022388059701,1351.186567164179,128.8955223880597,505.17164179104475,6455.126865671642,1817.141791044776,280.94029850746267,2851.365671641791,5717.313432835821,642.6716417910447,365.05970149253733,1392.402985074627,3701.7462686567164,958.4850746268656,433.2164179104478,1330.1641791044776,3274.2985074626868,677.7910447761194,175.00746268656715,7046.425373134329,2489.2462686567164,1433.7089552238806,1151.2313432835822,3347.6641791044776,298.5820895522388,379.86567164179104,298.5820895522388,379.86567164179104,134,13.867728595608558,12.379811307680662,0.45063857374947447,0.9571428571428572,0.7362637362637363,0.7716610931089833
491,4143.0306748466255,1136.2331288343557,497.33742331288346,1061.5950920245398,4522.184049079755,737.4294478527607,363.5766871165644,1449.2147239263804,1910.3067484662577,557.5889570552147,319.32515337423314,1670.7300613496932,3046.865030674847,1294.6809815950921,480.4355828220859,823.0552147239264,1320.5337423312883,2805.128834355828,267.6319018404908,2354.6196319018404,2561.239263803681,478.0674846625767,284.3680981595092,434.92638036809814,2575.6380368098157,415.5092024539877,110.79141104294479,508.63803680981596,2353.957055214724,1411.4171779141104,203.8159509202454,2801.042944785276,2317.1840490797545,585.0613496932515,305.7361963190184,1717.7423312883436,1628.6319018404909,738.8159509202454,402.84662576687117,1316.5828220858896,3491.1104294478528,658.9938650306749,174.70552147239263,10494.41717791411,1644.6993865030674,1302.7484662576687,479.7484662576687,3264.398773006135,423.0920245398773,380.86503067484665,423.0920245398773,380.86503067484665,163,19.84424983788603,11.583238867157084,0.8119639596647799,0.8716577540106952,0.6127819548872181,-1.3112865644523546
492,9757.394736842105,1072.2631578947369,557.4122807017544,1131.1929824561403,9818.201754385966,817.4824561403509,531.1666666666666,1653.780701754386,4567.535087719299,604.4912280701755,367.0877192982456,1696.8070175438597,7082.6578947368425,1431.342105263158,815.6754385964912,1308.3684210526317,3031.122807017544,1557.798245614035,312.1666666666667,2423.1491228070176,5534.517543859649,904.9824561403509,445.13157894736844,466.5263157894737,5835.078947368421,433.6578947368421,120.6842105263158,474.1842105263158,5376.517543859649,1638.4298245614036,234.28070175438597,2810.6491228070176,5117.429824561404,912.4824561403509,336.4035087719298,1712.9736842105262,3558.2280701754385,886.8947368421053,434.1842105263158,1339.859649122807,3931.8684210526317,711.1842105263158,169.02631578947367,5225.771929824561,1778.6754385964912,1280.4298245614036,193.8684210526316,3485.1315789473683,440.44736842105266,380.37719298245617,440.44736842105266,380.37719298245617,114,13.270383835688895,11.051588225064867,0.5535725631928257,0.9193548387096774,0.6745562130177515,0.8210632736117914
493,16707.14393939394,1076.2272727272727,639.189393939394,1140.6136363636363,17138.18181818182,856.1515151515151,842.560606060606,1755.9015151515152,8506.613636363636,611.6590909090909,642.8712121212121,1758.2878787878788,12197.704545454546,1525.530303030303,2098.7348484848485,2341.181818181818,5416.287878787879,1687.9469696969697,360.8787878787879,3220.431818181818,9954.166666666666,1152.0227272727273,850.9166666666666,476.8636363636364,11294.818181818182,456.74242424242425,119.15151515151516,779.7272727272727,9852.939393939394,1986.0151515151515,389.06060606060606,2817.0,10023.30303030303,1453.2424242424242,341.9469696969697,1692.9318181818182,7490.166666666667,1347.6969696969697,450.1060606060606,1382.8484848484848,6466.969696969697,850.6969696969697,189.82575757575756,9414.719696969696,5518.431818181818,1647.719696969697,203.90151515151516,3337.0530303030305,720.0909090909091,380.20454545454544,720.0909090909091,380.20454545454544,132,13.413386835482244,12.582118412233001,0.3465623050976618,0.9705882352941176,0.676923076923077,1.2344213348862325
494,21807.756756756757,1166.5135135135135,714.1216216216217,1267.472972972973,18602.013513513513,833.2567567567568,602.8513513513514,2023.3108108108108,10021.054054054053,555.7702702702703,1309.6351351351352,1851.0945945945946,13709.864864864865,1429.9054054054054,1757.027027027027,3380.5675675675675,6155.540540540541,1589.3783783783783,346.18918918918916,5992.108108108108,11418.648648648648,734.4459459459459,757.2432432432432,1460.6486486486488,12457.243243243243,461.22972972972974,121.89189189189189,747.7432432432432,11259.608108108108,2261.2297297297296,421.2567567567568,2806.2162162162163,11212.594594594595,698.3918918918919,334.1756756756757,1813.4594594594594,8430.148648648648,1243.5135135135135,455.3918918918919,1479.6081081081081,7620.986486486487,852.418918918919,192.85135135135135,7717.040540540541,6355.3378378378375,1707.837837837838,267.97297297297297,3383.662162162162,779.7162162162163,379.13513513513516,779.7162162162163,379.13513513513516,74,11.021209198307812,8.870285321559779,0.5934948865698451,0.925,0.6727272727272727,0.9298902913328632
495,24674.030674846625,1037.8711656441717,535.8404907975461,1127.6748466257668,23796.331288343557,815.8588957055215,701.319018404908,1755.3006134969326,11315.80981595092,547.0,442.76073619631904,1677.282208588957,17527.693251533743,1446.1901840490798,1756.6687116564417,2234.5092024539877,7571.60736196319,1539.0184049079755,341.3558282208589,2527.9447852760736,14823.208588957055,1248.6932515337423,238.33742331288343,612.3067484662577,16614.58282208589,938.1165644171779,127.1042944785276,780.9263803680982,14844.0245398773,1577.3680981595091,409.32515337423314,2837.128834355828,15086.184049079755,2051.196319018405,353.67484662576686,1454.3865030674847,11802.957055214723,1344.0,478.57055214723925,1321.601226993865,10523.208588957055,695.079754601227,197.68098159509202,8646.588957055215,8418.932515337423,1747.926380368098,636.4601226993865,3260.8957055214723,925.5460122699386,384.5460122699387,925.5460122699386,384.5460122699387,163,20.062848903114713,10.708215514529158,0.8456527067647697,0.9055555555555556,0.6468253968253969,-0.07896231650007178
496,23644.052325581397,1071.1511627906978,499.3837209302326,1120.6279069767443,22491.06395348837,800.6046511627907,567.3313953488372,1665.9883720930231,10343.622093023256,541.1686046511628,370.13953488372096,1679.7325581395348,16315.127906976744,1399.5406976744187,1310.2616279069769,1209.9883720930231,7145.581395348837,1513.9825581395348,340.2151162790698,2472.3313953488373,13531.32558139535,797.4883720930233,158.4418604651163,592.6162790697674,15197.162790697674,545.8372093023256,124.16279069767442,637.6046511627907,13545.831395348838,1533.8255813953488,425.3546511627907,2817.7383720930234,14005.267441860466,826.5232558139535,349.05232558139534,1621.953488372093,10653.552325581395,970.2848837209302,468.69767441860466,1305.3197674418604,9671.348837209302,660.2616279069767,183.90116279069767,4608.622093023256,7902.558139534884,1733.0988372093022,3523.5523255813955,3215.343023255814,938.1395348837209,380.98837209302326,938.1395348837209,380.98837209302326,172,15.951271902938844,13.867696602119743,0.49414634842124777,0.945054945054945,0.7166666666666667,1.151678897119788
497,16750.298076923078,1676.8028846153845,1470.8461538461538,1605.2596153846155,13913.048076923076,953.3173076923077,871.1009615384615,2191.2451923076924,6577.596153846154,843.9278846153846,1026.6490384615386,1953.2740384615386,9056.947115384615,1750.701923076923,1954.9038461538462,2718.721153846154,3973.9615384615386,1812.4326923076924,369.40865384615387,4564.548076923077,6383.100961538462,5466.538461538462,539.2307692307693,498.2067307692308,4717.432692307692,555.2307692307693,109.5048076923077,555.2019230769231,4477.149038461538,1941.639423076923,303.4326923076923,2840.110576923077,4308.274038461538,732.9182692307693,308.21153846153845,1631.5721153846155,2404.480769230769,942.0528846153846,415.17788461538464,1343.1971153846155,1690.0096153846155,592.625,146.29807692307693,5087.149038461538,1330.0096153846155,1098.2067307692307,118.92307692307692,3416.764423076923,512.7932692307693,384.11538461538464,512.7932692307693,384.11538461538464,208,18.78938482262301,14.34682645151839,0.6457366486997882,0.9411764705882353,0.6933333333333334,-0.01256241153865002
498,10060.010638297872,1312.5425531914893,762.9893617021277,1186.3085106382978,10892.478723404256,893.6276595744681,604.0106382978723,1683.531914893617,5043.68085106383,847.8404255319149,417.3085106382979,1790.5425531914893,7031.0,1496.2553191489362,1173.5,1161.1914893617022,2961.1702127659573,1887.2021276595744,328.9468085106383,2428.851063829787,5589.478723404255,643.5851063829788,336.5531914893617,488.2659574468085,6075.372340425532,439.24468085106383,122.88297872340425,492.0425531914894,5330.54255319149,1753.595744680851,283.70212765957444,2796.244680851064,4990.234042553191,611.5744680851063,324.86170212765956,1311.2446808510638,3379.478723404255,819.5425531914893,426.17021276595744,1390.4787234042553,2880.18085106383,618.4468085106383,167.24468085106383,4945.340425531915,2204.2340425531916,1438.776595744681,517.7978723404256,3470.7021276595747,536.6595744680851,380.56382978723406,536.6595744680851,380.56382978723406,94,13.00667445730443,9.678479036306632,0.6680500486940918,0.9591836734693877,0.6025641025641025,0.6366627016129113
499,26017.785714285714,1066.702380952381,527.3333333333334,1153.5119047619048,24311.869047619046,799.1547619047619,1025.357142857143,1833.6785714285713,12101.619047619048,564.6904761904761,1420.3214285714287,1753.7261904761904,18305.119047619046,1377.1309523809523,2149.7380952380954,3250.5833333333335,7818.5952380952385,1498.3333333333333,379.70238095238096,2620.3214285714284,14951.940476190477,675.2380952380952,640.5357142857143,2306.8214285714284,16562.761904761905,1527.202380952381,122.6547619047619,558.3571428571429,14459.488095238095,1599.2857142857142,392.1666666666667,2819.809523809524,14552.77380952381,803.75,355.70238095238096,1525.654761904762,11444.940476190477,2039.9880952380952,471.20238095238096,1339.5595238095239,10100.357142857143,792.25,185.33333333333334,6600.880952380952,8611.583333333334,1747.6904761904761,316.64285714285717,3410.0714285714284,858.6666666666666,378.7857142857143,858.6666666666666,378.7857142857143,84,12.788752888492684,8.509495776950107,0.7464967845977349,0.9230769230769231,0.7777777777777778,1.3757012115705176
500,23080.88172043011,1095.6881720430108,582.5698924731183,1162.6774193548388,20746.387096774193,844.7204301075269,738.4408602150538,1776.505376344086,9551.290322580646,686.8387096774194,1016.3118279569892,1719.5698924731182,15316.064516129032,1422.494623655914,3140.5913978494623,4017.2903225806454,6835.5268817204305,2353.1935483870966,513.4731182795699,2785.505376344086,11728.537634408602,1065.1720430107528,1679.3225806451612,1693.8709677419354,13796.623655913978,1664.6666666666667,130.2258064516129,913.7096774193549,12470.47311827957,1861.4516129032259,415.4301075268817,2830.5806451612902,12549.279569892473,714.1935483870968,351.03225806451616,1348.3010752688172,9335.623655913978,1548.0967741935483,472.98924731182797,1416.3978494623657,8251.989247311827,1033.8387096774193,194.96774193548387,7068.032258064516,6517.806451612903,1678.1290322580646,581.1612903225806,3351.7849462365593,989.2795698924731,379.81720430107526,989.2795698924731,379.81720430107526,93,12.648147903788827,9.555859246761724,0.6551319160828953,0.9489795918367347,0.6503496503496503,-1.3276814756774469
501,31295.352941176472,1138.4558823529412,670.5294117647059,1190.2794117647059,27168.176470588234,901.8823529411765,862.3823529411765,1903.4117647058824,12208.35294117647,590.0147058823529,946.7205882352941,1759.6470588235295,20020.632352941175,1607.8823529411766,2325.470588235294,3245.6176470588234,9023.85294117647,1714.2941176470588,386.8970588235294,3826.720588235294,15598.5,1168.0441176470588,371.55882352941177,987.3970588235294,17997.0,900.1911764705883,134.5735294117647,809.6764705882352,16040.279411764706,1978.25,359.6617647058824,2838.323529411765,16094.426470588236,981.4117647058823,375.6470588235294,1266.4117647058824,11616.64705882353,1495.5588235294117,492.05882352941177,1347.2794117647059,9894.470588235294,735.6764705882352,198.44117647058823,9464.985294117647,7700.161764705882,1716.0588235294117,305.25,3305.3970588235293,1010.2205882352941,379.05882352941177,1010.2205882352941,379.05882352941177,68,9.839837760238861,8.8909822387921,0.4284404846619782,0.9714285714285714,0.6868686868686869,1.289917922512358
502,22516.090909090908,1118.435064935065,587.4155844155844,1188.8896103896104,21098.597402597403,842.6363636363636,671.1363636363636,1753.2922077922078,10700.006493506493,635.8376623376623,868.5584415584416,1742.5194805194806,15451.454545454546,1508.1623376623377,1073.6168831168832,3004.4285714285716,6711.467532467533,1609.5454545454545,346.4155844155844,2758.948051948052,12610.058441558442,625.5714285714286,253.35714285714286,1475.2467532467533,14104.857142857143,947.4155844155844,128.45454545454547,483.5194805194805,12739.415584415585,1798.8766233766235,376.1818181818182,2815.2922077922076,12247.27922077922,797.6233766233767,358.75324675324674,1630.6168831168832,8780.61038961039,1307.4025974025974,492.62987012987014,1346.8961038961038,7811.7467532467535,718.5064935064935,185.85714285714286,3421.688311688312,6678.214285714285,1763.2922077922078,788.2467532467532,3277.038961038961,593.7402597402597,383.987012987013,593.7402597402597,383.987012987013,154,19.001869286664345,11.036071625356279,0.8140543257757854,0.850828729281768,0.5661764705882353,-1.0156911854474515
503,22165.948979591838,1139.2142857142858,625.6224489795918,1162.7908163265306,20347.933673469386,845.3214285714286,514.030612244898,1715.3520408163265,10514.841836734693,568.4030612244898,460.2244897959184,1719.2448979591836,14752.515306122448,1483.0765306122448,1427.4336734693877,2284.811224489796,6445.591836734694,1535.0867346938776,329.8112244897959,2715.704081632653,11819.69387755102,2206.0255102040815,638.8826530612245,483.84183673469386,13383.704081632653,498.4234693877551,124.43367346938776,683.454081632653,11959.581632653062,1673.8316326530612,503.86224489795916,2813.7091836734694,11841.183673469388,1011.4795918367347,349.0765306122449,1950.9285714285713,8522.964285714286,1039.1785714285713,456.43367346938777,1368.6836734693877,7731.102040816327,819.8571428571429,179.69897959183675,6168.301020408163,6549.214285714285,1773.908163265306,567.5816326530612,3372.341836734694,629.0918367346939,385.9795918367347,629.0918367346939,385.9795918367347,196,21.559860177602225,12.80984176126169,0.8043525194594766,0.8448275862068966,0.6125,0.20740788575837985
504,20433.77049180328,1074.0409836065573,523.688524590164,1103.877049180328,19360.303278688523,843.9508196721312,708.688524590164,1593.0901639344263,9344.344262295082,575.9590163934427,822.655737704918,1734.3688524590164,13571.803278688525,1387.8524590163934,1814.8524590163934,3041.122950819672,5658.918032786885,1467.7868852459017,333.1393442622951,2724.1639344262294,11037.254098360656,619.1475409836065,646.827868852459,1073.6147540983607,11832.827868852459,1592.0081967213114,116.86065573770492,593.9180327868852,10252.491803278688,1684.360655737705,404.75409836065575,2800.3934426229507,10046.008196721312,631.5245901639345,333.9016393442623,1858.9098360655737,7516.565573770492,1265.0983606557377,423.41803278688525,1388.2622950819673,6746.196721311476,784.7213114754098,180.95901639344262,5622.6557377049185,5635.983606557377,1618.7377049180327,360.92622950819674,3234.9508196721313,676.688524590164,384.1311475409836,676.688524590164,384.1311475409836,122,15.52140876948657,10.23715720705926,0.7516600116760016,0.9242424242424242,0.6354166666666666,-0.3941622088468877
505,21817.3125,1128.0208333333333,557.5729166666666,1196.15625,22348.260416666668,866.3125,686.3020833333334,1836.6458333333333,11253.15625,596.0625,958.9895833333334,1723.9166666666667,15321.5625,1462.2916666666667,1725.8125,2610.8854166666665,6982.75,1593.65625,366.3645833333333,2616.5104166666665,12502.802083333334,922.2083333333334,601.4583333333334,533.2604166666666,14085.291666666666,474.2395833333333,124.0625,611.9270833333334,12535.083333333334,1969.84375,356.53125,2828.25,12607.90625,1050.03125,361.0520833333333,1445.28125,9489.375,1607.1770833333333,466.71875,1377.2708333333333,8155.166666666667,787.5208333333334,189.48958333333334,5955.791666666667,6813.270833333333,1741.71875,525.2083333333334,3261.2604166666665,789.2604166666666,382.25,789.2604166666666,382.25,96,14.583856789846838,8.872770237574839,0.7936330791534509,0.8727272727272727,0.5714285714285714,-0.6367141918159673
506,32400.31395348837,1247.0581395348838,796.8255813953489,1288.453488372093,29730.127906976744,934.2906976744187,749.453488372093,2067.5,14128.837209302326,601.7558139534884,611.1627906976744,1753.1744186046512,21232.56976744186,1577.7558139534883,2251.0813953488373,2553.8488372093025,9326.581395348838,1718.1627906976744,386.54651162790697,2738.5116279069766,17510.081395348836,1338.4302325581396,195.22093023255815,830.1046511627907,20001.616279069767,615.046511627907,139.47674418604652,586.8604651162791,17584.767441860466,1780.4418604651162,358.4186046511628,2835.7558139534885,17942.267441860466,1770.9767441860465,398.33720930232556,1333.2558139534883,13891.290697674418,1472.046511627907,530.1046511627907,1332.9767441860465,12148.17441860465,718.3488372093024,202.84883720930233,7627.360465116279,9698.10465116279,1933.3372093023256,244.2906976744186,3379.4418604651164,915.8720930232558,382.1162790697674,915.8720930232558,382.1162790697674,86,11.637306805833063,9.630480612583982,0.561388551259814,0.9662921348314607,0.6615384615384615,-0.06874431951025162
507,25457.089743589742,1111.6923076923076,652.8685897435897,1184.1185897435898,26862.88141025641,886.0160256410256,699.0096153846154,1892.5448717948718,12223.314102564103,579.1442307692307,808.4583333333334,1742.7339743589744,18848.86217948718,1477.6346153846155,2190.5,2690.525641025641,7757.88782051282,1623.0096153846155,694.3012820512821,2682.6955128205127,14793.233974358975,642.6346153846154,1112.1826923076924,980.2083333333334,16918.653846153848,883.5032051282051,134.14102564102564,1065.6057692307693,14362.983974358975,1885.496794871795,422.5064102564103,2823.644230769231,14713.660256410256,965.7980769230769,373.02884615384613,1479.4102564102564,11371.044871794871,1492.5224358974358,498.71153846153845,1376.3621794871794,9779.384615384615,876.8814102564103,194.02884615384616,5720.842948717948,8102.108974358975,1814.5288461538462,470.70512820512823,3360.4679487179487,888.8333333333334,385.6442307692308,888.8333333333334,385.6442307692308,312,23.5083388001327,17.199171241888777,0.6817126595175077,0.9454545454545454,0.7139588100686499,0.9997452284847763
508,25030.35135135135,1054.9054054054054,613.972972972973,1215.1081081081081,24173.68918918919,912.972972972973,603.7702702702703,2024.3108108108108,10527.283783783783,710.2027027027027,648.081081081081,1803.0,17634.945945945947,1504.2972972972973,3120.2837837837837,3881.5,8262.648648648648,2373.4324324324325,442.97297297297297,4387.7972972972975,14022.405405405405,1289.3513513513512,1848.8243243243244,626.1891891891892,16461.08108108108,499.2027027027027,131.3108108108108,884.9054054054054,14632.337837837838,2150.527027027027,361.05405405405406,2831.9054054054054,14481.878378378378,760.1621621621622,372.1081081081081,1219.6756756756756,10427.716216216217,1235.1486486486488,483.85135135135135,1387.9594594594594,8897.202702702703,1041.5135135135135,214.51351351351352,10076.72972972973,6795.027027027027,1646.445945945946,393.05405405405406,3363.4189189189187,1021.0,382.2432432432432,1021.0,382.2432432432432,74,11.771764903740557,8.532479063510824,0.6889321746106574,0.9367088607594937,0.6166666666666667,1.0826522531900562
509,16951.091787439615,1197.0821256038648,748.5748792270531,1318.1352657004832,16369.183574879227,888.6280193236715,737.43961352657,2161.975845410628,6992.63768115942,677.6859903381643,568.4251207729469,1844.3478260869565,11066.24154589372,1510.0096618357488,2213.1062801932367,2816.5024154589373,4586.256038647343,1802.792270531401,384.85990338164254,2775.536231884058,8286.821256038647,1270.7487922705313,847.2512077294685,559.2270531400966,8282.995169082125,836.4734299516908,131.57487922705315,993.1449275362319,7965.096618357488,1973.9130434782608,303.0144927536232,2831.8985507246375,7245.695652173913,829.6086956521739,387.8164251207729,1813.8115942028985,4787.347826086957,1012.3574879227053,474.70531400966183,1381.425120772947,3301.5893719806763,707.1642512077294,185.29951690821255,6833.236714975846,2341.0676328502414,1373.8019323671497,557.5893719806763,3428.7391304347825,321.231884057971,388.45410628019323,321.231884057971,388.45410628019323,207,23.580981596856013,11.402593088487594,0.8753165201556731,0.9282511210762332,0.5798319327731093,0.5068338341518892
510,8911.177777777777,975.0814814814814,477.48148148148147,1035.5185185185185,7972.103703703704,723.7555555555556,405.2074074074074,1440.1629629629629,3781.340740740741,546.7185185185185,383.74074074074076,1649.3111111111111,6163.125925925926,1329.037037037037,767.9185185185186,1463.6222222222223,2565.125925925926,1382.1851851851852,278.4592592592593,2492.822222222222,5006.866666666667,503.2,616.3851851851852,539.3407407407408,5131.451851851852,432.9851851851852,114.34074074074074,452.2962962962963,4843.8592592592595,1594.4666666666667,244.22222222222223,2803.0814814814817,4425.474074074074,639.2148148148148,314.36296296296297,1806.1185185185186,3084.688888888889,764.8222222222222,400.8074074074074,1324.5555555555557,2798.748148148148,768.0888888888888,169.9037037037037,4267.414814814815,1701.851851851852,1279.585185185185,1006.6370370370371,3291.0222222222224,389.26666666666665,385.2518518518518,389.26666666666665,385.2518518518518,135,15.187372553593399,11.385108567146402,0.6618423297831149,0.9507042253521126,0.6923076923076923,0.4898713666534831
511,18958.753623188404,1068.7971014492753,704.927536231884,1275.3478260869565,17211.014492753624,811.5652173913044,788.9710144927536,2068.68115942029,8508.608695652174,544.4347826086956,1008.5797101449275,1876.2608695652175,12920.391304347826,1454.768115942029,1877.0579710144928,5680.463768115942,5532.04347826087,1502.3188405797102,332.7536231884058,4300.492753623188,10747.59420289855,2039.2753623188405,834.5507246376811,823.9710144927536,11519.101449275362,500.72463768115944,123.2463768115942,1054.1884057971015,10021.449275362318,2589.68115942029,406.69565217391306,2827.8115942028985,10101.333333333334,1035.6666666666667,326.6231884057971,1772.8115942028985,7664.130434782609,1871.5652173913043,439.84057971014494,1377.7246376811595,7150.579710144928,849.231884057971,184.0,11485.173913043478,6539.797101449275,1736.8115942028985,168.20289855072463,3394.550724637681,696.0,383.92753623188406,696.0,383.92753623188406,69,12.090345909602178,8.80384210246651,0.6853952536572292,0.7666666666666667,0.4423076923076923,1.1366961859412312
512,16279.87610619469,1123.5486725663716,567.6991150442478,1130.1150442477876,15098.238938053097,848.9115044247787,517.0619469026549,1627.2389380530974,7732.672566371682,618.3185840707964,343.3185840707965,1748.353982300885,11530.132743362832,1428.486725663717,1423.0,1530.6637168141592,4863.858407079646,1905.5309734513273,520.362831858407,2455.1592920353983,9516.646017699115,1118.8938053097345,1432.504424778761,554.0973451327434,10319.115044247788,441.42477876106193,124.27433628318585,569.8407079646017,9030.601769911504,1757.8230088495575,415.23893805309734,2815.070796460177,9045.628318584071,1019.0796460176991,346.37168141592923,1654.2300884955753,6994.353982300885,1330.3982300884957,454.95575221238937,1368.3097345132744,6329.1061946902655,980.2389380530974,179.83185840707964,5875.876106194691,5319.66371681416,1694.6991150442477,373.9911504424779,3310.0353982300885,753.1769911504425,384.7079646017699,753.1769911504425,384.7079646017699,113,13.161003047407641,11.089424127193883,0.5385443183691999,0.9658119658119658,0.6686390532544378,-0.8949220148931206
513,20665.49295774648,1108.1478873239437,596.2394366197183,1186.5,19421.859154929578,857.6619718309859,625.4295774647887,1895.1549295774648,10160.359154929578,563.2746478873239,377.49295774647885,1795.1549295774648,14685.260563380281,1432.1901408450703,1355.0352112676057,1746.056338028169,6337.7535211267605,1578.1478873239437,353.85915492957747,2698.345070422535,11800.88028169014,1745.4084507042253,414.8098591549296,473.50704225352115,13276.12676056338,479.73943661971833,126.28873239436619,671.8028169014085,11799.218309859154,1633.6830985915492,357.98591549295776,2793.507042253521,11727.5,1760.4225352112676,353.01408450704224,1674.0211267605634,8974.05633802817,1249.5704225352113,468.90845070422534,1386.5281690140846,7723.985915492958,769.1267605633802,189.0281690140845,11907.542253521127,6059.774647887324,1695.7323943661972,221.8732394366197,3302.021126760563,769.0070422535211,385.03521126760563,769.0070422535211,385.03521126760563,142,15.445782714663034,11.889105411090895,0.6383677831259698,0.9342105263157895,0.6761904761904762,0.6649615864873027
514,20607.56,1693.3466666666666,1308.7866666666666,1454.2266666666667,9723.16,741.7333333333333,699.7866666666666,1811.12,8282.04,904.1466666666666,981.7066666666667,1996.16,11685.973333333333,1731.1066666666666,1877.8666666666666,3651.16,5151.613333333334,1843.44,395.46666666666664,2756.24,5853.293333333333,2605.64,516.6666666666666,499.5466666666667,2892.9866666666667,498.92,108.09333333333333,545.1333333333333,2958.8533333333335,1580.0533333333333,359.70666666666665,2796.8,3006.6266666666666,843.1733333333333,284.28,1677.08,2541.9333333333334,1075.2266666666667,408.81333333333333,1366.8533333333332,2194.653333333333,603.76,159.14666666666668,3952.6133333333332,1998.3466666666666,1227.52,334.6533333333333,3498.0,525.3466666666667,384.16,525.3466666666667,384.16,75,10.881906179286801,8.884349917734854,0.5774398365740202,0.9036144578313253,0.6818181818181818,-0.5029065398029451
